category_id,category_name,category_slug,listing_id,listing_title,listing_url,tagline,address,email,phone,description,category_names
1575,Tutoring,tutoring,4604,STAR Learning,https://ummahdirectory.com.au/education/star-learning/,Teachers providing a variety of Arabic language and religious instruction at Broadmeadows location,"13 Kraft Court, Broadmeadows VIC 3047",star-learning@outlook.com,0478 782 893,"Located at 13 Kraft Court, Broadmeadows alongside Rocket Readers tuition centre
Passionate Teachers offering the following:
Arabic & Religion Classes
Holiday Programs
Homework Club
💫
OFFER: MENTION UMMAH DIRECTORY for 5% off
13 Kraft Court, Broadmeadows VIC 3047
star-learning@outlook.com
0478 782 893","[""Education"", ""Tutoring"", ""Victoria""]"
1971,Catering,catering,8079,Graze Me Away,https://ummahdirectory.com.au/event-planning/graze-me-away/,Boutique catering specialist for events with grazing boxes and more,Coolaroo VIC 3048,grazemeaway@gmail.com,0450 615 360,"Graze Me Away is a boutique catering business specialising in gourmet grazing boxes, platters, and styled grazing tables for all occasions. From intimate gatherings to large events, we craft visually stunning and delicious spreads using fresh, high-quality ingredients. Based in Coolaroo, Victoria, we pride ourselves on personalised service, unique presentation, and creating memorable experiences through food.
Products/Services:
Grazing Boxes
Perfect for gifts, picnics, or small gatherings. Available in various sizes and can be customised to include:
• Sweet, savoury, or mixed selections
• Breakfast or brunch options
• Seasonal fruits, cheeses, crackers, dips, deli meats, sweets, and more
• Dietary options available (GF, vegan, 100% halal)
Grazing Platters & Catering
Ideal for entertaining at home, parties, or work functions. Available in small to extra-large sizes with a wide range of inclusions:
• Cheese & charcuterie
• Fruit & dessert platters
• Brunch platters
• Kids platters
• Mini sliders, wraps, focaccias, and more
Styled Grazing Tables
For larger events like weddings, engagements, corporate events, baby showers, and birthdays. Each table is uniquely styled with:
• Rustic or modern setups
• Custom florals and props
• Variety of finger foods, fresh produce, pastries, sliders, and more
• Includes setup, styling, hire of stands and tableware.
Coolaroo VIC 3048
grazemeaway@gmail.com
0450 615 360","[""Catering"", ""Event Planning"", ""Victoria""]"
1971,Catering,catering,5736,Catering by Nez,https://ummahdirectory.com.au/event-planning/catering-by-nez/,Catering specialist for events with Turkish and Mediterranean classics,Greenvale VIC 3059,,0452 616 258,"Catering By Nez offers catering with their creative buffet styling and homemade fresh finger food based in Melbourne.
Greenvale VIC 3059
0452 616 258","[""Catering"", ""Event Planning"", ""Victoria""]"
1872,Film Production,film-production,4533,Blueprint Studio,https://ummahdirectory.com.au/event-planning/blueprint-studio/,Award winning film production house specialising in creative storytelling,"286 Sydney Road, Coburg VIC 3058",info@blueprintstudio.com.au,(03) 9383 3080,"Est. 1999, Blueprint Studios is an award winning film production house that specialises in creative storytelling.
286 Sydney Road, Coburg VIC 3058
info@blueprintstudio.com.au
(03) 9383 3080","[""Event Planning"", ""Film Production"", ""Victoria""]"
2087,Leisure,leisure,7144,Sufi Trek,https://ummahdirectory.com.au/event-planning/sufi-trek/,Camel and horse trekking only 25 mins away from Brisbane CBD,Burbank QLD 4156,info@sufitrek.com.au,0456 786 039,"Camel and horse rides, treks, camps, events, lessons, therapy.
Products/Services: Sufi Trek offers personalised experiences with camels and horses. Feel far away from home, right here in Brisbane as you ride or trek with our majestic animals.
Burbank QLD 4156
E-Mail
0456 786 039","[""Event Planning"", ""Leisure""]"
1636,Photography,photography,4200,Regal Photography Melbourne,https://ummahdirectory.com.au/event-planning/regal-photography-melbourne/,Female photographer with over six years experience,Epping VIC 3076,roula.ps@hotmail.com,0412 846 441,"Female Photographer with over six years experience
Specialising in branding, events, family, maternity and cake smash sessions.
I shoot on location or I can bring a mobile studio to your home.
Visit
for Album
Epping VIC 3076
roula.ps@hotmail.com
0412 846 441","[""Event Planning"", ""Photography"", ""Victoria""]"
1591,Gyms,gyms,3211,Control Jiu Jitsu Academy,https://ummahdirectory.com.au/fitness/control-jiu-jitsu-academy/,Jiu jitsu academy and a range of martial arts in Hoppers Crossing,"Factory 2, 4 Nevada Ct, Hoppers Crossing VIC 3029",,0435 691 999,"Male classes, women only classes, skits classes, school program private classes, AFL training
About bjj
It is an effective form of self-defense for children, men, women helping them to feel more confident and prepared to handle conflicts or threatening situations. Brazilian Jiu Jitsu increases stamina, endurance, flexibility, and self-confident
Owned by Walid Soliman
– Walid started training in Brazilian Jiu Jitsu in 2012. Since that time he has achieved numerous milestones including Gold in the IBJJF International Sydney, 2
nd
in the Victorian BJJ Championship and is a Pampax Champion.
Factory 2, 4 Nevada Ct, Hoppers Crossing VIC 3029
0435 691 999","[""Fitness"", ""Gyms""]"
1591,Gyms,gyms,2296,Boss Fitness Female Studio,https://ummahdirectory.com.au/fitness/boss-fitness-female-studio/,Womens only gym & fitness community located in the heart of Coolaroo est. in 2016,"16-18 West Ct, Coolaroo VIC 3048",bossfitness16@gmail.com,0499 090 097,"Womens only gym & fitness community located in the heart of Coolaroo est. in 2016
We have Group Fitness classes and Reformer Pilates that cater for all fitness levels and coaches that will help support each members on their journey.
16-18 West Ct, Coolaroo VIC 3048
E-Mail
0499 090 097","[""Fitness"", ""Gyms""]"
1578,Bakeries,bakeries,5375,Simit Sarayi,https://ummahdirectory.com.au/food-and-beverage/simit-sarayi/,Turkish favourite simit and patisserie chain located in Roxburgh Park Shopping Centre,"Roxburgh Park Shopping Centre, Roxburgh Park VIC 3064",,0478 350 234,"Located in Roxburgh Village Shopping Centre on the Southern entrance, Turkish favourite chain Simit Sarayi has arrived in Australia, serving fresh simit and baked goods.  Simit Sarayi serves delicious Turkish patisserie. Offering baked böreks, pastries, and desserts with fresh coffee and tea as well.
Roxburgh Park Shopping Centre, Roxburgh Park VIC 3064
0478 350 234","[""Bakeries"", ""Food and Beverage"", ""Victoria""]"
1579,Cafes,cafes,7092,Perk Cafe,https://ummahdirectory.com.au/food-and-beverage/perk-cafe/,"Home of the food towers, family friendly 100% halal cafe","710 Sydney Rd, Brunswick VIC 3056",,0432 656 818,"Home of the food towers, family friendly, 100% halal
Products/Services: caffeinated beverages, including coffee.
Food menus include brunch, emphasizing classic food towers, fresh juices, croissants, cookies, brownies, and sandwiches.
710 Sydney Rd, Brunswick VIC 3056
0432 656 818","[""Cafes"", ""Food and Beverage"", ""Victoria""]"
1579,Cafes,cafes,6089,Albertchino Cafe,https://ummahdirectory.com.au/food-and-beverage/albertchino-cafe/,Modern cafe serving Aussie and Middle Eastern inspired classics,"60 Albert Rd, South Melbourne VIC 3205",,(03) 9889 1314,"Albertchino Café is a Halal café that serves delicious breakfast and brunch specials, coffee, pastries and tasty sandwiches.
60 Albert Rd, South Melbourne VIC 3205
(03) 9889 1314","[""Cafes"", ""Food and Beverage"", ""Victoria""]"
1579,Cafes,cafes,6077,The Nicholson Coffee House,https://ummahdirectory.com.au/food-and-beverage/the-nicholson-coffee-house/,Contemporary cafe serving Aussie and Middle Eastern inspired classics,"6/14-20 Nicholson St, Coburg VIC 3058",info@etoilecafe.com.au,(03) 9193 6081,"The Nicholson Coffee House offers an extensive range of house-made food and beverage options.
All day menu| Specialty coffee| Takeaway| 100% Halal| House-made| Freshly baked goods| Find us on UberEats and DoorDash.
Open daily from 7am- 3:30pm
6/14-20 Nicholson St, Coburg VIC 3058
info@etoilecafe.com.au
(03) 9193 6081","[""Cafes"", ""Food and Beverage"", ""Victoria""]"
1579,Cafes,cafes,6066,Etoile Cafe,https://ummahdirectory.com.au/food-and-beverage/etoile-cafe/,Modern cafe style restaurant serving a variety of menu options in Derrimut Lifestyle Business Centre,"Shop 12/1 -11 Elgar Rd, Derrimut VIC 3030",info@etoilecafe.com.au,0400 011 144,"Located in Derrimut Lifestyle Bussiness Centre, Etoile Cafe offers a large variety of menu options in addition to wood-fired pizza at affordable prices.
Large variety of menu options in addition to Wood Fire Pizza. Our menu is all 100% Halal.
Shop 12/1 -11 Elgar Rd, Derrimut VIC 3030
info@etoilecafe.com.au
0400 011 144","[""Cafes"", ""Food and Beverage"", ""Victoria""]"
1579,Cafes,cafes,6058,THR33 Coffee,https://ummahdirectory.com.au/food-and-beverage/thr33-coffee/,Newly opened contemporary cafe serving Aussie favourites in Centre Place Shopping Centre,"467 Underwood Rd, Rochedale South QLD 4123",,0450 247 895,"Located in Centre Place Shopping Centre, Thr33 Coffee is a contemporary cafe serving Aussie favourites in Centre Place Shopping Centre
467 Underwood Rd, Rochedale South QLD 4123
0450 247 895","[""Cafes"", ""Food and Beverage"", ""Queensland""]"
1580,Cakes & Sweets,cakes-sweets,7236,Sugar Cookies by Ash,https://ummahdirectory.com.au/food-and-beverage/sugar-cookies-by-ash/,Grazing boxes for your next picnic and house party,Kalkallo VIC 3064,sugarcookies.byash@gmail.com,0452 432 722,"We make custom fondant sugar cookies for all events, these include cookies for weddings, corporate events, parties and more! We also make chunky loaded cookies in various flavours. A cookie business that brings the best of both worlds. Made with love and passion!
Products/Services: Our products are made in house, and we can cater to any event, our services go from themed sugar cookies to edible image cookies. Our chunky loaded cookies are a crowd favourite!
Kalkallo VIC 3064
sugarcookies.byash@gmail.com
0452 432 722","[""Cakes & Sweets"", ""Food and Beverage""]"
1580,Cakes & Sweets,cakes-sweets,7194,Linda’s Baklawa,https://ummahdirectory.com.au/food-and-beverage/lindas-baklawa/,Made to order traditional Lebanese baklawa baked by a local home kitchen in Canberra,Isabella Plains ACT 2905,lindasbaklawa@hotmail.com,lindasbaklawa@hotmail.com,"Made to order traditional Lebanese baklawa baked by a local home kitchen located in Isabella Plains in Canberra. Acknowledged by ABC Canberra in 2020, Linda Sharif Berjaoui often sets up stalls during religious festivals.
Isabella Plains ACT 2905
lindasbaklawa@hotmail.com","[""Australian Capital Territory"", ""Cakes & Sweets"", ""Food and Beverage"", ""Restaurants & Takeaway""]"
1580,Cakes & Sweets,cakes-sweets,7101,Melbourne Tiramisu,https://ummahdirectory.com.au/food-and-beverage/melbourne-tiramisu/,Authentic 100% halal Italian tiramisu made fresh,Cranbourne North VIC 3977,,0466 060 056,"Authentic Italian tiramisu, that is made with fresh organic ingredients and has 0 alcohol which makes it halal 🙂
Products/Services: We offer a range of dessert cup options and tiramisu with two popular flavours.
Cranbourne North VIC 3977
0466 060 056","[""Cakes & Sweets"", ""Food and Beverage""]"
1580,Cakes & Sweets,cakes-sweets,7018,PARA Treats,https://ummahdirectory.com.au/food-and-beverage/para-treats/,"Not your standard açai shop, located in the heart of Coolaroo","2/1500 Pascoe Vale Rd, Coolaroo VIC 3048",,,"Not Your Standard Açai located in the heart of Coolaroo.
2/1500 Pascoe Vale Rd, Coolaroo VIC 3048","[""Cakes & Sweets"", ""Food and Beverage"", ""Victoria""]"
1580,Cakes & Sweets,cakes-sweets,5341,Cuppa Turca Dondurma & Kunefe,https://ummahdirectory.com.au/food-and-beverage/cuppa-turca-dondurma-kunefe/,"Authentic Turkish cafe offering dondurma, kunefe, baklava and more since 2017","262 High St, Northcote VIC 3070",harun@cuppaturca.com.au,(03) 9041 2029,"Cuppa Turca is an authentic Turkish cafe offering Turkish coffee and tea, dondurma, kunefe, baklava and more. Brand established in 2017 in Northcote location.
262 High St, Northcote VIC 3070
E-Mail
(03) 9041 2029","[""Cakes & Sweets"", ""Food and Beverage"", ""Victoria""]"
1582,General Stores,general-stores,3970,Amir Supermarket,https://ummahdirectory.com.au/food-and-beverage/amir-supermarket/,Amir Supermarket WA is a locally owned business that provides halal meat and traditional freshly baked Afghani bread.,"Unit 13/4 Jacana Parade, Ballajura WA 6066",amirsupermarketwa@outlook.com,(08) 6161 6791,"Located in Ballajura City Shopping Centre, Amir Supermarket is a locally owned business in Ballajura that provides halal meat and traditional freshly baked Afghani bread.
Unit 13/4 Jacana Parade, Ballajura WA 6066
amirsupermarketwa@outlook.com
(08) 6161 6791","[""Food and Beverage"", ""General Stores""]"
2097,Grazing Boxes,grazing-boxes,7224,Boxed Happiness,https://ummahdirectory.com.au/food-and-beverage/boxed-happiness/,Grazing boxes for your next picnic and house party,Werribee South VIC 3030,boxed.happiness@hotmail.com,0478 790 827,"Boxed Happiness specialises in grazing boxes (both savoury and sweet), tables and picnic events.
Products/Services: Grazing box price list:
Small (feeds 1-4) – $70
Medium (feeds 4-7) – $100
Large (feeds 7-12) – $150
Boxes include savoury, sweet and fruit options.
Our savoury boxes include a range of delightful ingredients including soft and hard cheeses, cured meats, marinated olives, Caprese skewers, artisan crackers, fruits, berries, vegetables, nuts, dips and seasonal produce.
Our sweet boxes include a variety of treats such as selected donuts, waffles, croissants, chocolate, cookies, lollies and we’re open to any special requests.
Our fruit boxes are subject to seasonal produce as well as any special requests.
Werribee South VIC 3030
boxed.happiness@hotmail.com
0478 790 827","[""Food and Beverage"", ""Grazing Boxes""]"
1394,Halal Butchers,halal-butchers,7041,Queanbeyan Halal Butchery,https://ummahdirectory.com.au/food-and-beverage/queanbeyan-halal-butchery/,Fresh hand-slaughtered halal meat and chicken butcher and spice store,"10 Uriarra Road, Queanbeyan NSW 2620",,0493 627 585,"Fresh hand-slaughtered halal meat and chicken butcher and spice store located in the town of Queanbeyan.
10 Uriarra Road, Queanbeyan NSW 2620
0493 627 585","[""Australian Capital Territory"", ""Food and Beverage"", ""Halal Butchers""]"
1394,Halal Butchers,halal-butchers,2650,Ikhwan Butcher,https://ummahdirectory.com.au/food-and-beverage/halal-butchers/ikhwan-butcher/,Halal butcher in the heart of Merrylands open late,"146 Merrylands Road, Merrylands NSW 2160",,0478 672 523,"Halal butcher in the heart of Merrylands open late daily
Offers space to complete prayers
146 Merrylands Road, Merrylands NSW 2160
0478 672 523","[""Food and Beverage"", ""Halal Butchers""]"
1394,Halal Butchers,halal-butchers,1778,Walid’s Halal Meats,https://ummahdirectory.com.au/food-and-beverage/halal-butchers/walids-halal-meats/,Butcher shop located on Sydney Road serving fresh Halal meat cuts,"18 Sydney Rd, Coburg VIC 3058",,(03) 9386 1086,"Butcher shop located on Sydney Road serving fresh Halal meat cuts
18 Sydney Rd, Coburg VIC 3058
(03) 9386 1086","[""Halal Butchers""]"
1394,Halal Butchers,halal-butchers,1760,Preston Halal Meats,https://ummahdirectory.com.au/food-and-beverage/halal-butchers/preston-halal-meats/,Local premium halal butcher serving fresh premium cuts in the heart of Preston,"425 High St, Preston VIC 3072",,(03) 9471 8281,"Local premium halal butcher located in the heart of Preston serving fresh premium cuts.
425 High St, Preston VIC 3072
(03) 9471 8281","[""Halal Butchers""]"
1394,Halal Butchers,halal-butchers,1755,Supreme Halal Foods,https://ummahdirectory.com.au/food-and-beverage/halal-butchers/supreme-halal-foods/,Meat wholesaler supplying halal natural casings and meat exports,"41 Redgum Drv, Dandenong South VIC 3175",info@supremehalalfoods.com.au,(03) 9562 1798,"Supreme Halal Foods Pty. Ltd. was established in 1990, by Rashid Essop, a leader in the Australian Muslim community and prominent businessman. Responding to the need for halal meat and casings that could be trusted and was of a high quality, he ensured a commitment to halal, quality and reliability that has enabled Supreme Halal Foods to become a leading international producer of halal, natural casings and a reliable Australian exporter of halal meat and qurban.
Today, we operate the only Australian casings plant that deals strictly with halal. We clean and calibrate halal, natural casings that we supply Australian butchers and manufacturers and we export to agents and manufacturers in Indonesia, Malaysia, Singapore, Japan Fiji and South Africa. Our casings are used to produce top quality small goods and are also used for natural sutures.
In addition, we export halal meat and offal to commercial agents and Islamic charities, in several countries. We have managed the qurban for various international charities from Australia, Indonesia, Turkey, Germany, the UK and Holland. As part of the logistics of the qurban we have dealt with recipient charities in Africa, Indonesia, India, Jordan, Palestine, Lebanon, Kosovo and the Middle East.
41 Redgum Drv, Dandenong South VIC 3175
E-Mail
(03) 9562 1798","[""Halal Butchers""]"
1379,Markets and Butchers,markets-and-butchers,1742,Samir’s Halal Meats,https://ummahdirectory.com.au/food-and-beverage/markets-and-butchers/samirs-halal-meats/,Local grocery store with full range of halal meats and goods,"278 Railway Parade, Noble Park VIC 3174",,(03) 9701 7282,"Located in Railway Parade Shopping Centre in the heart of Noble Park, Samir’s Halal Meats serves a full range of halal meats and goods.
278 Railway Parade, Noble Park VIC 3174
(03) 9701 7282","[""Halal Butchers"", ""Markets and Butchers""]"
1379,Markets and Butchers,markets-and-butchers,1734,Marmara Halal Meats,https://ummahdirectory.com.au/food-and-beverage/markets-and-butchers/marmara-halal-meats/,Family favourite local grocery store with full range of halal meats and goods in the heart of Dandenong,"141-145 Lonsdale St, Dandenong VIC 3175",,(03) 9708 5455,"Family favourite local grocery store with full range of halal meats and goods in the heart of Dandenong
141-145 Lonsdale St, Dandenong VIC 3175
(03) 9708 5455","[""Halal Butchers"", ""Markets and Butchers""]"
1379,Markets and Butchers,markets-and-butchers,1711,Eastern Halal Butcher,https://ummahdirectory.com.au/food-and-beverage/halal-butchers/eastern-halal-butcher/,Premium halal meat butcher and grocer with friendly service in Oakleigh,"319 Huntingdale Rd, Oakleigh VIC 3166",sales@easternhalalbutcher.com.au,(03) 9558 8906,"We are a friendly retail butcher outlet situated at a convenient location. Eastern Halal Butchers is under new management from July 2013 with a renewed commitment to its customers. We value our loyal customers and want to provide the best therefore we ensure that our products are always Fresh. our mission is to consistently offer the best meats – the way our customers want them – at reasonable prices in an inviting and friendly atmosphere.
We offer a range of products that includes Beef, Lamb, Goat, Poultry , farm fresh eggs, freshly baked pita bread, gourmet sauces and various small goods. All our meats are natural, grain fed and YG quality.
All our poultry range are hand cut which are hormone growth free.
319 Huntingdale Rd, Oakleigh VIC 3166
E-Mail
(03) 9558 8906","[""Halal Butchers"", ""Markets and Butchers""]"
1379,Markets and Butchers,markets-and-butchers,1659,Al Haj Halal Meats,https://ummahdirectory.com.au/food-and-beverage/markets-and-butchers/al-haj-halal-meats/,Local halal butcher and grocery store in the centre of Glenroy,"78D Wheatsheaf Rd, Glenroy VIC 3046",,(03) 9306 7566,"Premium Halal meats as well as fruit and vegetables and a variety of goods at this local grocery store in Glenroy
78D Wheatsheaf Rd, Glenroy VIC 3046
(03) 9306 7566","[""Halal Butchers"", ""Markets and Butchers""]"
1379,Markets and Butchers,markets-and-butchers,1648,Geelong Value Mart & Meat,https://ummahdirectory.com.au/food-and-beverage/markets-and-butchers/geelong-value-mart-meat/,Local grocery store with halal meat options in Geelong West,"1/54 Shannon Ave, Geelong West VIC 3218",,0421 457 682,"Indian Grocery store with an assortment of halal meat varieties in the heart of West Geelong.
1/54 Shannon Ave, Geelong West VIC 3218
0421 457 682","[""Markets and Butchers""]"
1586,Restaurants & Takeaway,restaurants-takeaway,7480,Belco Halal Kebabs & Pizzeria,https://ummahdirectory.com.au/food-and-beverage/belco-halal-kebabs-pizzeria/,Middle Eastern and pizza house located in Belconnen,"Lathlain Street Shop 328A, Westfield, Belconnen ACT 2617",,(02) 6253 2928,"Nestled in the heart of Westfield Belconnen, lies a vibrant Middle Eastern restaurant that features kebabs, burgers, and pizzas. Whether you prefer to dine in, grab a takeaway, or enjoy the convenience of delivery, this restaurant caters to all your dining needs.
Lathlain Street Shop 328A, Westfield, Belconnen ACT 2617
(02) 6253 2928","[""Australian Canberra Territory"", ""Food and Beverage"", ""Restaurants & Takeaway""]"
1586,Restaurants & Takeaway,restaurants-takeaway,7491,Turquoise Turkish Restaurant,https://ummahdirectory.com.au/food-and-beverage/turquoise-turkish-restaurant/,"July 15, 2024","July 15, 2024",,,"Queanbeyan NSW 2620
Authentic Turkish cuisine in the heart of Queanbeyan
Located in Queanbeyan, lies a vibrant Turkish restaurant that is perfect for dinner, takeaway, catering and prefect location for a special event.
share this article:
Twitter
Menu
Suggest a Listing
Contact us
Get Listed
Subscribe for Offers, News and More
Full Name*
Email*
Post Code
Subscribe
Terms & Policies
ABN 88 675 131 932","[""Australian Capital Territory"", ""Food and Beverage"", ""Restaurants & Takeaway""]"
1586,Restaurants & Takeaway,restaurants-takeaway,7207,Lahori Gate Restaurant ,https://ummahdirectory.com.au/food-and-beverage/lahori-gate-restaurant/,,"4/1 Weetangera Place, Weetangera ACT 2614",lahorigatewt@gmail.com,(02) 6128 0760,,"[""Australian Capital Territory"", ""Food and Beverage"", ""Restaurants & Takeaway""]"
1586,Restaurants & Takeaway,restaurants-takeaway,7194,Linda’s Baklawa,https://ummahdirectory.com.au/food-and-beverage/lindas-baklawa/,Made to order traditional Lebanese baklawa baked by a local home kitchen in Canberra,Isabella Plains ACT 2905,lindasbaklawa@hotmail.com,lindasbaklawa@hotmail.com,"Made to order traditional Lebanese baklawa baked by a local home kitchen located in Isabella Plains in Canberra. Acknowledged by ABC Canberra in 2020, Linda Sharif Berjaoui often sets up stalls during religious festivals.
Isabella Plains ACT 2905
lindasbaklawa@hotmail.com","[""Australian Capital Territory"", ""Cakes & Sweets"", ""Food and Beverage"", ""Restaurants & Takeaway""]"
1586,Restaurants & Takeaway,restaurants-takeaway,7014,Turkish Halal Pide House,https://ummahdirectory.com.au/food-and-beverage/turkish-halal-pide-house/,Turkish takeaway cuisine located in the centre of Canberra in Yarralumla with a variety of vegetarian options available,"Shop1/47 Novar Street, Yarralumla ACT 2600",,(02) 6281 1991,"Turkish takeaway cuisine located in the centre of Canberra in Yarralumla with a variety of vegetarian options available. Option to provide catering also available.
Shop1/47 Novar Street, Yarralumla ACT 2600
(02) 6281 1991","[""Australian Capital Territory"", ""Food and Beverage"", ""Restaurants & Takeaway""]"
1474,Nursery,nursery,7247,Sarah Mahri Babywearing,https://ummahdirectory.com.au/trades/giftshops/nursery/sarah-mahri-babywearing/,Certified baby-wearing consultant with over 10 years experience,Noble Park VIC 3174,smahri.babywearing@gmail.com,0403 117 495,"Certified babywearing educator and consultant with over 10 years experience – offering in home consultations in pregnancy and post partum in Metropolitan Melbourne.
Products/Services: Try on several types of carriers, slings and wraps with expert guidance to find the best fit for your family. Enjoy hands free cuddles in ergonomic and supportive baby carriers which promote bonding, responsiveness, active lifestyle and freedom.
Noble Park VIC 3174
smahri.babywearing@gmail.com
0403 117 495","[""Nursery"", ""Victoria""]"
1474,Nursery,nursery,1359,Cute as a Pin,https://ummahdirectory.com.au/trades/giftshops/nursery/cute-as-a-pin/,Personalised baby keepsakes for newborns,Greenvale VIC 3059,,,"Personalised baby keepsakes for newborns
Aus wide postage or pick up
FREE shipping Aus wide (over $60)
Greenvale VIC 3059","[""Nursery""]"
1593,Hairdressers - Female,hairdressers-female,3881,Identity One Hair & Beauty Salon,https://ummahdirectory.com.au/beauticians/identity-one-hair-beauty-salon/,Hair & beauty salon located in Viewbank,"39 Sherlowe Cres, Viewbank VIC 3084",identityone1@gmail.com,(03) 9440 6318,"Identity One Hair & Beauty Salon is a unique boutique hair and beauty salon focused on giving you a personalised 5 star experience, helping your skin and body look and feel great.
Our salon goal is to boost your image.
We offer a large variety of the latest hair and beauty services, and are committed to providing a fantastic customer experience every time.
Book your next appointment today and be confident that you will leave feeling great.
39 Sherlowe Cres, Viewbank VIC 3084
identityone1@gmail.com
(03) 9440 6318","[""Beauty"", ""Hairdressers"", ""Hairdressers - Female"", ""Victoria""]"
1592,Hairdressers - Male,hairdressers-male,6660,Ab’s Barber Shop – Flinders Lane,https://ummahdirectory.com.au/beauticians/hairdressers/abs-barber-shop-flinders-lane/,Leading barber shop in the heart of Melbourne CBD in Flinders Lane,"497 Flinders Ln, Melbourne VIC 3000",abs_barber@hotmail.com,(03) 9614 0589,"Abs Barber Shop was established by Ibrahim El Osman just over a decade ago. Ibrahim has over 35 years of experience in the industry, as he began cutting as early as 1984.
Abs currently has expanded and has 3 shops open in the Heart of the Melbourne CBD.
The same quality is guaranteed across all franchises as all employees are passionate about their work.
All shops accept walk in’s and at the current moment Flinders Lane will be accepting bookings online in addition to walk ins.
497 Flinders Ln, Melbourne VIC 3000
abs_barber@hotmail.com
(03) 9614 0589","[""Hairdressers"", ""Hairdressers - Male""]"
1592,Hairdressers - Male,hairdressers-male,6647,Ab’s Barber Shop – William Street,https://ummahdirectory.com.au/beauticians/hairdressers/abs-barber-shop-william-street/,Leading barber shop in the heart of Melbourne CBD on William St,"162 William St, Melbourne VIC 3000",abs_barber@hotmail.com,(03) 8388 7283,"Abs Barber Shop was established by Ibrahim El Osman just over a decade ago. Ibrahim has over 35 years of experience in the industry, as he began cutting as early as 1984.
Abs currently has expanded and has 3 shops open in the Heart of the Melbourne CBD.
The same quality is guaranteed across all franchises as all employees are passionate about their work.
All shops accept walk in’s and at the current moment Flinders Lane will be accepting bookings online in addition to walk ins.
162 William St, Melbourne VIC 3000
abs_barber@hotmail.com
(03) 8388 7283","[""Hairdressers"", ""Hairdressers - Male""]"
1599,Bricklayers,bricklayers,4347,EB Bricklaying,https://ummahdirectory.com.au/trades/eb-bricklaying/,Contact Emre on 0422 169 681,Mickleham VIC 3064,,0422 169 681,"Mickleham VIC 3064
0422 169 681","[""Bricklayers"", ""Home & Construction"", ""Victoria""]"
1600,Builders,builders,5044,Haddarco,https://ummahdirectory.com.au/trades/haddarco/,Construction company established in 1965 focused on major building projects,"104 Paisley St, Footscray VIC 3011",info@haddarco.com.au,(03) 9748 9377,"Founded in 1965 by Radwan Haddara, previously known as Haddara Constructions, Haddarco has progressed into a well-known and respected company within the construction industry today.
Projects include:
Islamic College of Melbourne (ICOM)
ICOM Primary Extension
Umma Centre
Australian Islamic Centre
104 Paisley St, Footscray VIC 3011
info@haddarco.com.au
(03) 9748 9377","[""Builders"", ""Home & Construction"", ""Victoria"", ""Windows""]"
1601,Carpenters,carpenters,4352,Aksu Carpentry,https://ummahdirectory.com.au/trades/aksu-carpentry/,Family run carpentry business for over a decade,Meadow Heights VIC 3048,,0434 521 481,"Aksu Carpentry is a family business and has been around for over a decade
Meadow Heights VIC 3048
0434 521 481","[""Carpenters"", ""Home & Construction"", ""Victoria""]"
1601,Carpenters,carpenters,4350,AK Carpentry,https://ummahdirectory.com.au/trades/ak-carpentry/,Contact Ahmed on 0423 445 779,Westmeadows VIC 3049,,0423 445 779,"Westmeadows VIC 3049
0423 445 779","[""Carpenters"", ""Home & Construction"", ""Victoria""]"
1822,Commercial Interiors,commercial-interiors,4244,AYDNCO Commercial Interiors,https://ummahdirectory.com.au/trades/aydnco-commercial-interiors/,"Commercial interiors specialising in hospitality, office & retail fitout projects",109-111 Hawke Street West Melbourne VIC 3003,hello@aydnco.com.au,0432 598 771,"Commercial interiors by AYDNCO. Specialising in hospitality, Office & retail fitout projects.
At Aydnco we specialise in and are passionate in the design of retail, office and hospitality spaces for our clients. Our passion drives us to exciting experiences, enhancing and developing amazing realities in and out of space.
At Aydnco design isn’t our job, It’s our passion.
109-111 Hawke Street West Melbourne VIC 3003
hello@aydnco.com.au
0432 598 771","[""Commercial Interiors"", ""Home & Construction"", ""Victoria""]"
1606,Electrical & Data,electrical-data,4861,Citywide Automation,https://ummahdirectory.com.au/trades/citywide-automation/,Electrician serving urban areas of Melbourne,Broadmeadows VIC 3047,,1300 715 765,"Citywide Automation are experts in residential and commercial electrical services. Whether you need a small wiring fix or the installation of state-of-the-art “smart home” automation, we get the job done right.
Contact 1300 715 765
Broadmeadows VIC 3047
1300 715 765","[""Electrical & Data"", ""Home & Construction"", ""Victoria""]"
1606,Electrical & Data,electrical-data,4857,WS Electrical Services,https://ummahdirectory.com.au/trades/ws-electrical-services-2/,Electrician serving urban areas of Melbourne,Brunswick West VIC 3055,,0412 531 564,"Domestic | Commercial | Industrial | Data Cabling
Contact Khaled on 0412 531 564
Brunswick West VIC 3055
0412 531 564","[""Electrical & Data"", ""Home & Construction"", ""Victoria""]"
1606,Electrical & Data,electrical-data,4849,Elitewire Electrical Services,https://ummahdirectory.com.au/trades/ws-electrical-services/,Electrician serving urban areas of Melbourne,Craigieburn VIC 3064,,0433 447 912,"Melbourne based electrical company specialising in detailed homes and commercial build types
Domestic | Commercial | Industrial
Contact Onur on 0433 447 912
Craigieburn VIC 3064
0433 447 912","[""Electrical & Data"", ""Home & Construction"", ""Victoria""]"
